1.7962962962962963, 0
1.9722222222222223, 0
2.1759259259259256, 0
2.3703703703703702, 0
2.546296296296296, 0
2.7407407407407405, 0
2.9352544564514633, 0.01496259351620921
3.120578184169206, 0.04488778054862852
3.306040454419507, 0.10473815461346625
3.4917567193128285, 0.21945137157107286
3.6871940519072686, 0.43391521197007465
3.8733952156645417, 0.6533665835411471
4.06867091530433, 0.8329177057356607
4.254779717373233, 1.0324189526184537
4.450378682922323, 1.281795511221945
4.636071857393552, 1.391521197007481
4.830377759305439, 1.3615960099750626
5.0153089498476024, 1.3067331670822941
5.200124688279301, 1.226932668329177
5.394892398633046, 1.2967581047381542
5.57959268495428, 1.1920199501246884
5.783111665281241, 1.1521197007481296
5.968135217511776, 1.117206982543641
6.144107324281887, 1.1271820448877805
6.347441581232104, 1.0473815461346634
6.523159693359194, 1.0024937655860349
6.717442504848987, 0.9675810473815463
6.902627690034172, 0.9675810473815463
7.1063544841599695, 0.9725685785536156
7.282349681352174, 0.9875311720698252
7.467465595271081, 0.9725685785536156
7.661863858871338, 0.9625935162094765
7.847210677011176, 0.9975062344139651
8.05109910409162, 1.037406483790524
8.236238108432621, 1.027431421446384
8.421354022351526, 1.0124688279301743
8.606539207536713, 1.0124688279301743
8.79183984483236, 1.037406483790524
8.995543548536064, 1.037406483790524
9.171446384039898, 1.0324189526184537
9.375219359009881, 1.0473815461346634
9.541862935254454, 1.0423940149625937
9.745589729380251, 1.0473815461346634
9.930774914565436, 1.0473815461346634
10.115890828484343, 1.0324189526184537
10.328946153135677, 1.0523690773067327
10.504618084418581, 0.9975062344139651
10.699062528863024, 0.9975062344139651
10.88408608109356, 0.9625935162094765
