QMD,
Energy (MJ/kg),Temperature(K)
12.84658337,7593.463737
14.95643521,10030.33429
16.79892747,11692.57568
19.20184653,16434.71353
21.09774436,15888.28409
29.78582486,19677.75763
37.03930783,24714.20677
