Gaussian,,MQ,,IMQ,,C0 Matern,,C2 Matern,,C4 Matern,
0.020988721505363878,-2.557466947115385,0.025214845689715826,-2.387570112179488,0.026396186716135035,-3.5028009100274735,0.10226215082236084,-1.4085036057692308,0.12520653896179754,-3.2744891826923084,0.10226215082236084,-4.826964051573427
0.024979647792758054,-2.1687199519230775,0.028375163064424752,-2.1804440676510994,0.03139745234487785,-3.5634097889957257,0.12311217482038908,-1.4085036057692308,0.1507346480526997,-3.2634943181818183,0.12311217482038908,-4.80591673951049
0.029447984923931424,-2.638671875,0.029722469230197293,-2.695688100961539,0.03127997579404338,-4.146050347222223,0.14821326822408135,-1.4085036057692308,0.18146763189823326,-3.25721153846154,0.14821326822408135,-4.820052993881118
0.036095750037861314,-2.6306089743589753,0.031133748029367827,-3.1146709735576925,0.034449859119755115,-3.039451515281593,0.178432173013854,-1.4022208260489517,0.21846670193066395,-3.25721153846154,0.178432173013854,-4.820052993881118
0.03994445632955633,-3.456026612276614,0.03220204265403739,-3.47606169871795,0.040927704030775676,-3.3968382149534495,0.21481234944708516,-1.3912259615384626,0.2630094378441392,-3.24150458916084,0.21481234944708516,-4.81219951923077
0.042716340887656,-3.023963341346154,0.03139745234487785,-4.466646634615385,0.04531427847801922,-3.1644881810897436,0.2586100067917337,-1.3880845716783226,0.3166339024838868,-3.230509724650351,0.2586100067917337,-4.81219951923077
0.04436878745319281,-3.879206730769231,0.033027251373840036,-3.9483173076923084,0.046436318350797534,-3.6115952190170946,0.31133748029367825,-1.3739483173076934,0.38119175123133175,-3.2163734702797218,0.31133748029367825,-4.80591673951049
0.04951041968599647,-3.090194310897436,0.037905435594298285,-3.0210837339743595,0.05035268283151976,-4.020569274475525,0.37481545218657314,-1.3629534527972043,0.45891216975479715,-3.1818181818181825,0.37481545218657314,-4.794921875
0.05534115974416008,-4.145981785141941,0.041953532633529564,-2.544116040209791,0.060618989934975755,-3.9561707823426575,0.4512358199382461,-1.336251638986015,0.5524788478994397,-3.131555944055946,0.4512358199382461,-4.7776442307692335
0.054049520546025555,-4.584134615384617,0.05084039369574152,-3.6385538289835164,0.06821670635514586,-3.8619290865384617,0.5432373825772469,-1.2969842657342676,0.6651226476285906,-3.1017127403846168,0.5432373825772469,-4.752513111888115
0.06296398577597734,-3.624361478365385,0.048310395963729234,-4.205686891233767,0.06996482592399637,-4.319786658653847,0.653996958552104,-1.2765652316433584,0.8007331648450526,-3.0498798076923093,0.653996958552104,-4.727381993006995
0.06770718278180296,-4.017427884615385,0.05222706625392436,-3.05419921875,0.07576607551624451,-4.725262801434678,0.7873390814274153,-1.2451513330419592,0.9639930373274709,-2.9823399256993017,0.7873390814274153,-4.6519886363636385
0.07548258954661409,-3.7012469951923084,0.047465885735829605,-4.596228966346155,0.083639867366753,-5.260050455729168,0.9478680612145054,-1.213737434440561,1.160539636441391,-2.897522399475526,0.9478680612145054,-4.586019449300702
0.08638828442740454,-3.8930288461538467,0.05762761866358542,-2.939302884615385,0.08252204322773596,-5.779747596153847,1.141126971420855,-1.1493389423076934,1.3971597258476753,-2.795427229020981,1.141126971420855,-4.474500109265735
0.09639930373274709,-4.596228966346155,0.06010985661192384,-3.6182423127003203,0.08166478538512559,-6.246243990384617,1.3737890516488762,-1.0880818400349668,1.6820238087829698,-2.688619973776225,1.3737890516488762,-4.350415209790212
0.10055158375867894,-5.157752403846155,0.06361216036965907,-4.181976877289379,0.08282087818183682,-6.596116286057693,1.6538881348850962,-1.0409609921328693,2.024968255935269,-2.5456867351398618,1.6538881348850962,-4.1980578015734284
0.10226215082236084,-5.537860576923077,0.06521608550541391,-4.751354481985993,0.08985636928085275,-4.6082273303953,1.9910960561453264,-0.9577141608391635,2.4378349558038943,-2.3901879370629393,1.9910960561453264,-4.004862325174827
0.12415494075275729,-6.056189903846155,0.06775796341047734,-5.181941105769232,0.0878579077640608,-4.172926682692308,2.3970566214098294,-0.8744673295454568,2.9776237203978333,-2.2896634615384635,2.413964037230347,-3.8158553685897454
0.14410434366114486,-4.91787653897029,0.07484861821700839,-4.141251001602565,0.09558965484380996,-5.425555889423077,2.885787668812156,-0.781796328671331,3.556521709773914,-2.1946684139066965,2.9053253683864364,-3.6163561698717963
0.14410434366114486,-4.384097889957266,0.08075154125507407,-4.495442708333334,0.10757043992426488,-5.74205091783217,3.4741651052741203,-0.671847683566436,4.253657732750387,-1.8614995031010677,3.5120446613778546,-3.3152150583791222
0.174954918369977,-4.940136361034799,0.09970706025157162,-4.918744991987181,0.12950276029757124,-5.758767599587914,4.182505632395506,-0.558757648601401,5.120927441963765,-1.6111232517482543,4.116881842525543,-3.111251439803688
0.18769434432378293,-5.529221754807693,0.11159321356791635,-5.457324330974377,0.14451005720162752,-6.197290665064102,5.035268283151973,-0.43467274912587595,6.1650230257010765,-1.350387893356645,5.029608885425803,-2.7755492120726526
0.211219124320473,-6.068755463286715,0.108481566628399,-5.987079326923077,0.15915457047546194,-6.747295673076923,6.061898993497572,-0.3137292395104918,7.421997155431166,-1.1158831402972051,5.985689576368046,-2.5238835261418293
0.2542841662300098,-6.023362379807693,0.12680066061367137,-4.919490604610234,0.17768127530117278,-7.274263822115385,7.297847371970461,-0.19042968750000266,8.93525320920663,-0.9058812281468551,7.219135611267911,-2.125525841346156
0.2500306851906324,-5.6300080128205146,0.13394639819735965,-5.503305288461538,0.19577904459378365,-7.684607872596155,8.785790776406081,-0.0443550590034989,10.757043992426489,-0.6856697989510518,8.638828442740454,-1.7352081512237785
0.2959738789658343,-6.673248626373626,0.14451005720162752,-5.909329927884617,0.21663182018734453,-8.056077223557693,10.577107965186208,0.1303062172202778,12.950276029757097,-0.4777621467074611,10.40018177725883,-1.3990794361888135
0.3274985852613221,-7.151592548076923,0.16125645958767532,-6.344973385989011,0.2571599444326956,-8.250450721153847,12.733653208273786,0.26585718968531236,15.59068173049933,-0.2924425834582105,12.520653896179741,-1.0865111451048985
0.35631939712285843,-7.548978365384615,0.18572588304959972,-7.049654447115385,0.28955400397813036,-8.8603515625,15.329892118173792,0.4050207604895082,18.769434432378294,-0.09770633012820884,15.073464805269957,-0.788079108391611
0.41067666497483624,-7.835787259615385,0.17544748908334595,-7.583533653846153,0.33873606871148476,-9.31224049388112,18.455472951167764,0.5152835445804169,22.908130476452005,0.040118877704323985,18.146763189823325,-0.4865056818181843
0.49320969631859335,-8.000710227272728,0.18611791678274137,-6.842322716346155,0.40780028362224596,-9.464597902097903,22.218322165978783,0.6470124927156147,27.63703697270897,0.2220740685096123,21.846670193066373,-0.227341018356646
0.4812553776238978,-8.512756774475527,0.1769335375980649,-7.840106670673078,0.4909458622312507,-9.33894230769231,26.74837112965931,0.7046569966491809,32.98085660570139,0.4466834435096123,26.300943784413896,0.009833916083913152
0.5135344978245114,-8.860927483974363,0.2094451143151471,-7.17059795673077,0.5762761866358542,-9.020385742187502,32.20204265403739,0.7480605332167802,39.42716123012122,0.6129807692307665,31.66339024838868,0.21245356206293398
0.5501538462128872,-9.332463191105772,0.22368747267664157,-7.600811298076923,0.653996958552104,-8.65030477335165,38.76765228304386,0.8014641608391582,47.46588573582953,0.7103638548951015,38.11917512313313,0.3836593094405565
0.5860797026780211,-9.671536959134619,0.2417359804148746,-7.882683722527473,0.7297847371970468,-8.285006009615387,46.67191083763636,0.8297366695804165,57.14360959281021,0.7810451267482486,45.89121697547967,0.5344460227272703
0.6376563921872911,-10.05308493589744,0.2885787668812159,-8.392991286057693,0.8007331648450526,-7.853064903846157,56.18775275151263,0.8595798732517452,68.79450507821514,0.8454436188811156,55.247884789943974,0.6506774475524444
0.7292253807562317,-10.353611232517485,0.3202148131182153,-8.88511618589744,0.8711999727455426,-7.4591346153846185,66.51226476285906,0.9028612446581161,80.75154125507395,0.8721454326923044,66.51226476285906,0.7496312281468498
0.8218826789466765,-9.709626311188815,0.387676522830439,-9.108050152972028,0.9399070045169495,-7.105806790865387,,,94.78680612145054,0.9239783653846123,80.07331648450518,0.8030348557692273
0.8143551062146583,-9.217998798076925,0.4667191083763641,-9.36250273164336,1.0140326041975807,-6.698918269230772,,,,,90.87258272418832,0.824631911057689
0.9320128120026434,-10.172981315559444,0.5432373825772469,-9.267363495879124,1.1032703726102975,-6.280799278846157,,,,,,
1.0757043992426487,-9.768003806089746,0.6323007747765118,-8.958834134615387,1.2003613197850356,-5.904146634615389,,,,,,
1.1802825465377489,-9.414963942307695,0.7484861821700839,-8.607522035256412,1.3059965479060534,-5.527493990384617,,,,,,
1.3059965479060534,-8.988452953296704,0.8494324388365334,-8.19861778846154,1.432963305176889,-5.131835937500002,,,,,,
1.4269329528584769,-8.68239182692308,0.9399070045169495,-7.827148437500002,1.585590785296942,-4.763246193910259,,,,,,
1.5073464805269972,-8.259089543269234,1.0312831606721848,-7.431490384615387,1.7544748908334598,-4.362980769230772,,,,,,
1.6125645958767516,-7.87898137019231,1.1315427509050255,-7.0237379807692335,1.9413471439849528,-3.9627153445512837,,,,,,
1.7251273078012008,-7.494553786057695,1.2520653896179752,-6.606194911858978,2.1663182018734433,-3.629915006868134,,,,,,
1.8455472951167762,-7.0150991586538485,1.3854251097674972,-6.203049879807695,2.4584835329601127,-3.2226562500000018,,,,,,
1.974373023434484,-6.629231770833336,1.54597370280784,-5.814302884615387,2.837516306442472,-2.8502270299145325,,,,,,
2.1121912432047276,-6.224646935096157,1.7251273078012008,-5.39100060096154,3.3589105561434125,-2.4404501748251777,,,,,,
2.259629662134502,-5.809983473557695,1.9413471439849528,-5.004413311298078,4.009788963532051,-2.0598707932692326,,,,,,
2.417359804148746,-5.33484825721154,2.2218322165978783,-4.626464843750002,4.706722412562776,-1.7732538728632496,,,,,,
2.5861000679173367,-4.980656550480772,2.5861000679173367,-4.197115384615387,5.938198168467066,-1.3662693643162411,,,,,,
2.7666189988780547,-4.578951322115387,3.087225854215836,-3.800671984265736,7.055743130233564,-1.1399147727272743,,,,,,
2.9597387896583403,-4.17292668269231,3.716674116648216,-3.4409828452797226,8.075154125507403,-0.9731069711538485,,,,,,
3.157449493957679,-3.8158553685897454,4.4744593177396546,-3.126843859265736,12.311217482038895,-0.5823180725524502,,,,,,
3.4160517920386297,-3.450721153846156,5.386747817471392,-2.8519722465034993,14.82132682240812,-0.45666247814685557,,,,,,
3.7481545218657315,-2.9260566907051304,6.4850409822680595,-2.6509232954545476,17.843217301385398,-0.2980222902097931,,,,,,
4.112543712751671,-2.5177283653846176,7.807262928717866,-2.468722683566436,21.201238881526695,-0.18563034188034466,,,,,,
4.512358199382461,-2.1197666266025665,9.399070045169495,-2.3100824956293726,25.86100067917334,-0.10482681381119141,,,,,,
4.868224530727592,-1.8404447115384635,11.315427509050256,-2.1922803758741294,31.133748029367826,0.011404611013983157,,,,,,
5.524788478994397,-1.3091571514423102,13.622507237125532,-2.0729075611888144,37.48154521865732,0.08365657779720026,,,,,,
6.269901387039613,-0.9296660370879142,16.399972805014567,-1.9896607298951077,45.12358199382456,0.15904993444055648,,,,,,
7.23655342286965,-0.5377103365384635,19.74373023434484,-1.914267373251751,54.32373825772469,0.2313019012237727,,,,,,
8.494324388365326,-0.20482772435897711,23.769239632360254,-1.8435861013986043,65.39969585521041,0.2925590034965002,,,,,,
11.315427509050256,0.25957440996503234,28.615502035059805,-1.812172202797206,78.73390814274146,0.3553868006992973,,,,,,
13.622507237125532,0.4574819711538436,34.4498591197551,-1.7744755244755277,92.41849220854577,0.3926908052884581,,,,,,
16.399972805014567,0.614551464160837,41.473771521356184,-1.7289253715034993,,,,,,,,
19.74373023434484,0.7119345498251719,49.929775277928144,-1.692799388111891,,,,,,,,
23.769239632360254,0.8061762456293677,60.10985661192381,-1.6786631337412619,,,,,,,,
28.615502035059805,0.8375901442307665,72.3655342286965,-1.6629561844405627,,,,,,,,
34.4498591197551,0.8642919580419548,,,,,,,,,,
41.473771521356184,0.8988472465034936,,,,,,,,,,
49.929775277928144,0.9067007211538427,,,,,,,,,,
56.18775275151263,0.9067007211538427,,,,,,,,,,
